BMD,BMJ,BT,BUY_DAYS_CLOSED,N,NB_JOUR_OUVRES,RATIO_IN_POSITION,RATIO_NOT_IN_POSITION,S_G_N,TRADABLE_DAYS,TRADABLE_DAYS_IN_POSITION_CLOSED,TRADABLE_DAYS_NOT_IN_POSITION,action,action_G,action_PNL_AMOUNT,action_reason,alerts,allocated,bank,buy_code,buy_codes,buy_gm_filter,buy_gm_operator,buy_logic,buy_market_gm_current,buy_market_gm_market,buy_market_gm_sector,buy_market_operator,cash_ticker,date,forced_close,gm_buy_conditions,gm_push_buy_conditions,gm_push_buy_label,gm_push_sell_market_exit_conditions,gm_push_sell_market_exit_label,gm_sell_market_exit_conditions,gm_sell_market_exit_label,price_close,ratio_P,ratio_P_pct,sell_code,sell_codes,sell_gm_filter,sell_gm_operator,sell_logic,shares,tradable
,0,0,0,0,619,0,100,,619,0,619,,,,,[],False,0,SPA & RHD_OK,"['SPA', 'RHD_OK']",IGNORE,AND,AND,IGNORE,GM_POS,IGNORE,AND,0,2024-06-20,False,"{'market': {'mode': 'POS', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}","{'market': {'mode': 'POS', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion positive,"{'market': {'mode': 'NEG', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion négative,"{'market': {'mode': 'NEG', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM marché: négatif,132.730000,,,SPV & RHD_FAIL,"['SPV', 'RHD_FAIL']",IGNORE,AND,OR,0,True
,0,0,0,0,620,0,100,,620,0,620,,,,,"['B1', 'Bf', 'GM_POS']",False,0,SPA & RHD_OK,"['SPA', 'RHD_OK']",IGNORE,AND,AND,IGNORE,GM_POS,IGNORE,AND,0,2024-06-21,False,"{'market': {'mode': 'POS', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}","{'market': {'mode': 'POS', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion positive,"{'market': {'mode': 'NEG', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion négative,"{'market': {'mode': 'NEG', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM marché: négatif,133.250000,,,SPV & RHD_FAIL,"['SPV', 'RHD_FAIL']",IGNORE,AND,OR,0,True
,0,0,0,0,621,0,100,,621,0,621,,,,,"['A1', 'Af', 'GM_POS']",False,0,SPA & RHD_OK,"['SPA', 'RHD_OK']",IGNORE,AND,AND,IGNORE,GM_POS,IGNORE,AND,0,2024-06-24,False,"{'market': {'mode': 'POS', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}","{'market': {'mode': 'POS', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion positive,"{'market': {'mode': 'NEG', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion négative,"{'market': {'mode': 'NEG', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM marché: négatif,135.080002,,,SPV & RHD_FAIL,"['SPV', 'RHD_FAIL']",IGNORE,AND,OR,0,True
,0,0,0,0,622,0,100,,622,0,622,,,,,[],False,0,SPA & RHD_OK,"['SPA', 'RHD_OK']",IGNORE,AND,AND,IGNORE,GM_POS,IGNORE,AND,0,2024-06-25,False,"{'market': {'mode': 'POS', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}","{'market': {'mode': 'POS', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion positive,"{'market': {'mode': 'NEG', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion négative,"{'market': {'mode': 'NEG', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM marché: négatif,134.690000,,,SPV & RHD_FAIL,"['SPV', 'RHD_FAIL']",IGNORE,AND,OR,0,True
,0,0,0,0,623,0,100,,623,0,623,,,,,"['B1', 'Bf', 'GM_POS']",False,0,SPA & RHD_OK,"['SPA', 'RHD_OK']",IGNORE,AND,AND,IGNORE,GM_POS,IGNORE,AND,0,2024-06-26,False,"{'market': {'mode': 'POS', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}","{'market': {'mode': 'POS', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion positive,"{'market': {'mode': 'NEG', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion négative,"{'market': {'mode': 'NEG', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM marché: négatif,133.089996,,,SPV & RHD_FAIL,"['SPV', 'RHD_FAIL']",IGNORE,AND,OR,0,True
,0,0,0,0,624,0,100,,624,0,624,,,,,"['D1', 'F1', 'GM_POS']",False,0,SPA & RHD_OK,"['SPA', 'RHD_OK']",IGNORE,AND,AND,IGNORE,GM_POS,IGNORE,AND,0,2024-06-27,False,"{'market': {'mode': 'POS', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}","{'market': {'mode': 'POS', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion positive,"{'market': {'mode': 'NEG', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion négative,"{'market': {'mode': 'NEG', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM marché: négatif,130.800000,,,SPV & RHD_FAIL,"['SPV', 'RHD_FAIL']",IGNORE,AND,OR,0,True
,0,0,0,0,625,0,100,,625,0,625,,,,,[],False,0,SPA & RHD_OK,"['SPA', 'RHD_OK']",IGNORE,AND,AND,IGNORE,GM_POS,IGNORE,AND,0,2024-06-28,False,"{'market': {'mode': 'POS', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}","{'market': {'mode': 'POS', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion positive,"{'market': {'mode': 'NEG', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion négative,"{'market': {'mode': 'NEG', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM marché: négatif,129.630000,,,SPV & RHD_FAIL,"['SPV', 'RHD_FAIL']",IGNORE,AND,OR,0,True
,0,0,0,0,626,0,100,,626,0,626,,,,,[],False,0,SPA & RHD_OK,"['SPA', 'RHD_OK']",IGNORE,AND,AND,IGNORE,GM_POS,IGNORE,AND,0,2024-07-01,False,"{'market': {'mode': 'POS', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}","{'market': {'mode': 'POS', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion positive,"{'market': {'mode': 'NEG', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion négative,"{'market': {'mode': 'NEG', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM marché: négatif,127.400000,,,SPV & RHD_FAIL,"['SPV', 'RHD_FAIL']",IGNORE,AND,OR,0,True
,0,0,0,0,627,0,100,,627,0,627,,,,,[],False,0,SPA & RHD_OK,"['SPA', 'RHD_OK']",IGNORE,AND,AND,IGNORE,GM_POS,IGNORE,AND,0,2024-07-02,False,"{'market': {'mode': 'POS', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}","{'market': {'mode': 'POS', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion positive,"{'market': {'mode': 'NEG', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion négative,"{'market': {'mode': 'NEG', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM marché: négatif,125.780000,,,SPV & RHD_FAIL,"['SPV', 'RHD_FAIL']",IGNORE,AND,OR,0,True
,0,0,0,0,628,0,100,,628,0,628,,,,,[],False,0,SPA & RHD_OK,"['SPA', 'RHD_OK']",IGNORE,AND,AND,IGNORE,GM_POS,IGNORE,AND,0,2024-07-03,False,"{'market': {'mode': 'POS', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}","{'market': {'mode': 'POS', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion positive,"{'market': {'mode': 'NEG', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion négative,"{'market': {'mode': 'NEG', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM marché: négatif,126.130000,,,SPV & RHD_FAIL,"['SPV', 'RHD_FAIL']",IGNORE,AND,OR,0,True
,0,0,0,0,629,0,100,,629,0,629,,,,,[],False,0,SPA & RHD_OK,"['SPA', 'RHD_OK']",IGNORE,AND,AND,IGNORE,GM_POS,IGNORE,AND,0,2024-07-05,False,"{'market': {'mode': 'POS', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}","{'market': {'mode': 'POS', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion positive,"{'market': {'mode': 'NEG', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion négative,"{'market': {'mode': 'NEG', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM marché: négatif,126.370000,,,SPV & RHD_FAIL,"['SPV', 'RHD_FAIL']",IGNORE,AND,OR,0,True
,0,0,0,0,630,0,100,,630,0,630,,,,,[],False,0,SPA & RHD_OK,"['SPA', 'RHD_OK']",IGNORE,AND,AND,IGNORE,GM_POS,IGNORE,AND,0,2024-07-08,False,"{'market': {'mode': 'POS', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}","{'market': {'mode': 'POS', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion positive,"{'market': {'mode': 'NEG', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion négative,"{'market': {'mode': 'NEG', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM marché: négatif,126.070000,,,SPV & RHD_FAIL,"['SPV', 'RHD_FAIL']",IGNORE,AND,OR,0,True
,0,0,0,0,631,0,100,,631,0,631,,,,,[],False,0,SPA & RHD_OK,"['SPA', 'RHD_OK']",IGNORE,AND,AND,IGNORE,GM_POS,IGNORE,AND,0,2024-07-09,False,"{'market': {'mode': 'POS', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}","{'market': {'mode': 'POS', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion positive,"{'market': {'mode': 'NEG', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion négative,"{'market': {'mode': 'NEG', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM marché: négatif,125.420000,,,SPV & RHD_FAIL,"['SPV', 'RHD_FAIL']",IGNORE,AND,OR,0,True
,0,0,0,0,632,0,100,,632,0,632,,,,,"['C1', 'E1', 'GM_POS']",False,0,SPA & RHD_OK,"['SPA', 'RHD_OK']",IGNORE,AND,AND,IGNORE,GM_POS,IGNORE,AND,0,2024-07-10,False,"{'market': {'mode': 'POS', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}","{'market': {'mode': 'POS', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion positive,"{'market': {'mode': 'NEG', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion négative,"{'market': {'mode': 'NEG', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM marché: négatif,127.070000,,,SPV & RHD_FAIL,"['SPV', 'RHD_FAIL']",IGNORE,AND,OR,0,True
,0,0,0,0,633,0,100,,633,0,633,,,,,"['A1', 'Af', 'G1', 'GM_POS']",False,0,SPA & RHD_OK,"['SPA', 'RHD_OK']",IGNORE,AND,AND,IGNORE,GM_POS,IGNORE,AND,0,2024-07-11,False,"{'market': {'mode': 'POS', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}","{'market': {'mode': 'POS', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion positive,"{'market': {'mode': 'NEG', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion négative,"{'market': {'mode': 'NEG', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM marché: négatif,130.820010,,,SPV & RHD_FAIL,"['SPV', 'RHD_FAIL']",IGNORE,AND,OR,0,True
,0,0,0,0,634,0,100,,634,0,634,,,,,[],False,0,SPA & RHD_OK,"['SPA', 'RHD_OK']",IGNORE,AND,AND,IGNORE,GM_POS,IGNORE,AND,0,2024-07-12,False,"{'market': {'mode': 'POS', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}","{'market': {'mode': 'POS', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion positive,"{'market': {'mode': 'NEG', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'buy_threshold': None, 'sell_threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM_push marché: impulsion négative,"{'market': {'mode': 'NEG', 'threshold': None, 'explicit_threshold': False}, 'sector': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'current': {'mode': 'IGNORE', 'threshold': None, 'explicit_threshold': False}, 'operator': 'AND'}",GM marché: négatif,132.230000,,,SPV & RHD_FAIL,"['SPV', 'RHD_FAIL']",IGNORE,AND,OR,0,True
